session_id,doc_variant,query_text,docnos,tfidf_terms,evidence
f4b02d3f35058a4d09ec206622895aa3,rel,outdoor advertising,"['2512624', '134116557', '70246945']","outdoor advertising (0.192), outdoor advertisements (0.141), advertisements (0.141), рекламы (0.094), наружной рекламы (0.094)","Search query:
outdoor advertising

Important TF-IDF terms extracted from retrieved documents:
outdoor advertising (0.192), outdoor advertisements (0.141), advertisements (0.141), рекламы (0.094), наружной рекламы (0.094)"
f4b02d3f35058a4d09ec206622895aa3,non_rel,outdoor advertising,"['294449583', '295664664', '291379999', '290796304']","outdoor (0.197), outdoor sports (0.098), sports (0.098), learning (0.094), outdoor learning (0.082)","Search query:
outdoor advertising

Important TF-IDF terms extracted from retrieved documents:
outdoor (0.197), outdoor sports (0.098), sports (0.098), learning (0.094), outdoor learning (0.082)"
131c00aafe71bd5de7aa945c760b925a,rel,graphic design,"['7960751', '9551032', '8293987']","research (0.177), history (0.147), public (0.123), design history (0.114), design industry (0.082)","Search query:
graphic design

Important TF-IDF terms extracted from retrieved documents:
research (0.177), history (0.147), public (0.123), design history (0.114), design industry (0.082)"
131c00aafe71bd5de7aa945c760b925a,non_rel,graphic design,"['71348346', '24921500', '131054257', '80092199']","graphic design (0.144), creativity (0.096), education (0.081), diversity (0.081), students (0.079)","Search query:
graphic design

Important TF-IDF terms extracted from retrieved documents:
graphic design (0.144), creativity (0.096), education (0.081), diversity (0.081), students (0.079)"
df24a211285559b6e15848444e8636a4,rel,bio synthesis and regulation,"['302988789', '160180629', '308446248']","polyp (0.132), organic (0.110), bio organic (0.110), protein (0.095), based (0.093)","Search query:
bio synthesis and regulation

Important TF-IDF terms extracted from retrieved documents:
polyp (0.132), organic (0.110), bio organic (0.110), protein (0.095), based (0.093)"
df24a211285559b6e15848444e8636a4,non_rel,bio synthesis and regulation,"['304979255', '310676619', '6939541', '302158813']","eif (0.103), cuo (0.078), p67 (0.077), stress (0.075), protein synthesis (0.071)","Search query:
bio synthesis and regulation

Important TF-IDF terms extracted from retrieved documents:
eif (0.103), cuo (0.078), p67 (0.077), stress (0.075), protein synthesis (0.071)"
8e23ebe4f08a48825befb7b5f565a0a5,rel,hydrogen evolution reaction,"['80211110', '143545400', '11728136']","storage (0.115), water (0.103), tio2 (0.093), layered (0.084), layer (0.084)","Search query:
hydrogen evolution reaction

Important TF-IDF terms extracted from retrieved documents:
storage (0.115), water (0.103), tio2 (0.093), layered (0.084), layer (0.084)"
8e23ebe4f08a48825befb7b5f565a0a5,non_rel,hydrogen evolution reaction,"['63554427', '156481886', '5184432', '292481038']","carbon (0.092), phosphate (0.087), mxene (0.080), monel k500 (0.077), k500 (0.077)","Search query:
hydrogen evolution reaction

Important TF-IDF terms extracted from retrieved documents:
carbon (0.092), phosphate (0.087), mxene (0.080), monel k500 (0.077), k500 (0.077)"
2e9bc31b76b5c3a18da0ba5a0e9e9852,rel,What role should personality measures play alongside biochemical indicators when inferring historical brain injury,"['8786965', '289553750', '287881434']","iri (0.162), carers (0.114), tbi (0.095), scb (0.089), brain injury (0.084)","Search query:
What role should personality measures play alongside biochemical indicators when inferring historical brain injury

Important TF-IDF terms extracted from retrieved documents:
iri (0.162), carers (0.114), tbi (0.095), scb (0.089), brain injury (0.084)"
2e9bc31b76b5c3a18da0ba5a0e9e9852,non_rel,What role should personality measures play alongside biochemical indicators when inferring historical brain injury,"['303373088', '302944833', '301848463', '302989458']","aqp4 (0.101), assumptions (0.094), edema (0.079), nerves (0.073), models (0.070)","Search query:
What role should personality measures play alongside biochemical indicators when inferring historical brain injury

Important TF-IDF terms extracted from retrieved documents:
aqp4 (0.101), assumptions (0.094), edema (0.079), nerves (0.073), models (0.070)"
e159a48a232aaf04a668309a7e5ef484,rel,risk communication discourse,"['302877450', '284468974', '6594332']","risk (0.213), cute (0.106), digital (0.096), cute discourse (0.091), government (0.090)","Search query:
risk communication discourse

Important TF-IDF terms extracted from retrieved documents:
risk (0.213), cute (0.106), digital (0.096), cute discourse (0.091), government (0.090)"
e159a48a232aaf04a668309a7e5ef484,non_rel,risk communication discourse,"['309789892', '2370180', '314965978', '171563975']","discourse (0.111), intercultural (0.078), public (0.077), ban (0.075), friendship (0.068)","Search query:
risk communication discourse

Important TF-IDF terms extracted from retrieved documents:
discourse (0.111), intercultural (0.078), public (0.077), ban (0.075), friendship (0.068)"
d6e9712bf4d78dc25582d46273456358,rel,fake news,"['8860042', '150712054', '125008554']","does (0.121), brands (0.100), philosophical (0.090), new (0.082), problem (0.081)","Search query:
fake news

Important TF-IDF terms extracted from retrieved documents:
does (0.121), brands (0.100), philosophical (0.090), new (0.082), problem (0.081)"
d6e9712bf4d78dc25582d46273456358,non_rel,fake news,"['314452247', '164927868', '291391004', '309158263']","detection (0.108), text (0.083), le (0.077), il (0.067), di (0.067)","Search query:
fake news

Important TF-IDF terms extracted from retrieved documents:
detection (0.108), text (0.083), le (0.077), il (0.067), di (0.067)"
ddc6aa40837e166470aa10b3679690b1,rel,diarrhea,"['231047326', '33132505', '7101535']","children (0.149), patients (0.125), hiv (0.123), zinc (0.108), recurrent (0.094)","Search query:
diarrhea

Important TF-IDF terms extracted from retrieved documents:
children (0.149), patients (0.125), hiv (0.123), zinc (0.108), recurrent (0.094)"
ddc6aa40837e166470aa10b3679690b1,non_rel,diarrhea,"['295899956', '294034772', '309067977', '305645037']","coefficient (0.102), scoring (0.102), fecal (0.090), observer (0.082), kappa coefficient (0.082)","Search query:
diarrhea

Important TF-IDF terms extracted from retrieved documents:
coefficient (0.102), scoring (0.102), fecal (0.090), observer (0.082), kappa coefficient (0.082)"
e7d459e21ee2edfdab9efe9aaf3481a9,rel,ms general surgery dissertation submitted to mgr medical university chennai,"['70962840', '302087940', '302667854']","ms (0.132), appendicitis (0.123), responses (0.117), hypotension (0.104), acute (0.101)","Search query:
ms general surgery dissertation submitted to mgr medical university chennai

Important TF-IDF terms extracted from retrieved documents:
ms (0.132), appendicitis (0.123), responses (0.117), hypotension (0.104), acute (0.101)"
e7d459e21ee2edfdab9efe9aaf3481a9,non_rel,ms general surgery dissertation submitted to mgr medical university chennai,"['162737554', '51086609', '301844919', '302076520']","medical (0.090), specialties (0.086), community (0.069), telemedicine (0.067), ruysschaert (0.063)","Search query:
ms general surgery dissertation submitted to mgr medical university chennai

Important TF-IDF terms extracted from retrieved documents:
medical (0.090), specialties (0.086), community (0.069), telemedicine (0.067), ruysschaert (0.063)"
8825fceaab6c9615ff2422b373b5baee,rel,analyzing the effectiveness of promotional strategy in resort,"['298723169', '310976423', '295415958']","tourism (0.147), luxury (0.111), eco (0.089), eco resort (0.088), areas (0.078)","Search query:
analyzing the effectiveness of promotional strategy in resort

Important TF-IDF terms extracted from retrieved documents:
tourism (0.147), luxury (0.111), eco (0.089), eco resort (0.088), areas (0.078)"
8825fceaab6c9615ff2422b373b5baee,non_rel,analyzing the effectiveness of promotional strategy in resort,"['311689671', '8220805', '312982616', '310187058']","pesantren (0.078), argentina (0.060), students (0.058), act (0.058), period (0.058)","Search query:
analyzing the effectiveness of promotional strategy in resort

Important TF-IDF terms extracted from retrieved documents:
pesantren (0.078), argentina (0.060), students (0.058), act (0.058), period (0.058)"
6513b320bfbcd0ed11d192b17f985131,rel,emotional intelligence and academic performance,"['148286164', '159483302', '138520889']","self (0.164), relationship (0.118), level (0.104), efficacy (0.088), self efficacy (0.088)","Search query:
emotional intelligence and academic performance

Important TF-IDF terms extracted from retrieved documents:
self (0.164), relationship (0.118), level (0.104), efficacy (0.088), self efficacy (0.088)"
6513b320bfbcd0ed11d192b17f985131,non_rel,emotional intelligence and academic performance,"['162440730', '77509947', '46397742', '154776327']","la (0.196), inteligencia (0.140), el (0.126), la inteligencia (0.098), academic buoyancy (0.092)","Search query:
emotional intelligence and academic performance

Important TF-IDF terms extracted from retrieved documents:
la (0.196), inteligencia (0.140), el (0.126), la inteligencia (0.098), academic buoyancy (0.092)"
9cb300cc7da1de27a2d469b5478ba4f8,rel,prigozhin private military company,"['150281233', '304516288', '145725595']","group (0.149), russian (0.126), wagner group (0.122), escalating (0.080), private (0.074)","Search query:
prigozhin private military company

Important TF-IDF terms extracted from retrieved documents:
group (0.149), russian (0.126), wagner group (0.122), escalating (0.080), private (0.074)"
9cb300cc7da1de27a2d469b5478ba4f8,non_rel,prigozhin private military company,"['309899499', '309900602', '313860712', '313401376']","loan (0.103), soldiers (0.075), brachman (0.075), law (0.074), companies (0.069)","Search query:
prigozhin private military company

Important TF-IDF terms extracted from retrieved documents:
loan (0.103), soldiers (0.075), brachman (0.075), law (0.074), companies (0.069)"
9ae8eb0cd4e9e0ccbbb6dc5e829fc1f3,rel,telemedicine in cardiology,"['10916979', '304923009', '150002602']","pediatric (0.089), tuscany (0.089), region (0.089), endocrinology (0.089), specialties (0.087)","Search query:
telemedicine in cardiology

Important TF-IDF terms extracted from retrieved documents:
pediatric (0.089), tuscany (0.089), region (0.089), endocrinology (0.089), specialties (0.087)"
9ae8eb0cd4e9e0ccbbb6dc5e829fc1f3,non_rel,telemedicine in cardiology,"['151843576', '274048588', '302737693', '11357022']","health (0.152), chronic (0.110), family (0.074), italian (0.066), 19 (0.063)","Search query:
telemedicine in cardiology

Important TF-IDF terms extracted from retrieved documents:
health (0.152), chronic (0.110), family (0.074), italian (0.066), 19 (0.063)"
44e521225789bb4e0a23bd3d8482322b,rel,How can electrode material choice trade off rate capability against timing and compactness in detectors,"['28929720', '308814813', '313161950']","laser (0.107), fission (0.107), detector (0.096), new (0.095), detectors (0.076)","Search query:
How can electrode material choice trade off rate capability against timing and compactness in detectors

Important TF-IDF terms extracted from retrieved documents:
laser (0.107), fission (0.107), detector (0.096), new (0.095), detectors (0.076)"
44e521225789bb4e0a23bd3d8482322b,non_rel,How can electrode material choice trade off rate capability against timing and compactness in detectors,"['303693763', '312978057', '298926063', '297306268']","electrode (0.116), intercalation (0.084), lithium (0.084), prelithiation (0.084), solvent (0.072)","Search query:
How can electrode material choice trade off rate capability against timing and compactness in detectors

Important TF-IDF terms extracted from retrieved documents:
electrode (0.116), intercalation (0.084), lithium (0.084), prelithiation (0.084), solvent (0.072)"
